"subjectID","scanner","order","block","run","trial","onsettime","ImageLeft","ImageRight","bidIndexLeft","bidIndexRight","IsleftGo","Response","PairType","Outcome","RT","bidLeft","bidRight","X.ixationTime","session","label","PairType2"
"MRI_faces_107",1,1,1,1,35,173.0286,"1204.jpg","1052.jpg",43,53,0,"x",2,NA,999000,0.32,0.22,175.0293,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,1,36,177.0293,"1145.jpg","2164.jpg",49,47,0,"y",2,1,638.6,0.23,0.24,178.163,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,1,37,185.0307,"2041.jpg","2045.jpg",14,15,0,"b",1,0,945.16,0.7,0.66,186.4645,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,1,38,188.0287,"2041.jpg","2153.jpg",14,7,0,"y",1,1,857.2,0.7,0.83,189.3816,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,1,2.027013,"2248.jpg","2015.jpg",13,8,1,"y",1,0,1214.91,0.71,0.82,3.732065,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,2,6.027806,"1145.jpg","2194.jpg",49,52,0,"y",2,1,613.13,0.23,0.22,7.131994,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,3,9.028246,"1114.jpg","2045.jpg",17,15,0,"b",1,0,993.68,0.64,0.66,10.51554,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,4,14.01533,"1017.jpg","2164.jpg",48,47,0,"y",2,1,882.6,0.23,0.24,15.39884,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,5,17.01542,"1192.jpg","2010.jpg",55,5,0,"y",4,1,783.51,0.18,0.85,18.29897,1,"First Session","Sanity"
"MRI_faces_107",1,1,1,2,6,20.01549,"1183.jpg","1017.jpg",45,48,1,"y",2,0,993.45,0.31,0.23,21.51571,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,7,34.01598,"2015.jpg","2153.jpg",8,7,0,"y",1,1,808.97,0.82,0.83,35.33295,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,8,38.01668,"1052.jpg","1246.jpg",53,54,1,"b",2,1,745.25,0.22,0.21,39.26694,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,9,42.01981,"2194.jpg","1150.jpg",52,51,1,"b",2,1,731.22,0.22,0.22,43.251,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,10,45.01787,"1262.jpg","2153.jpg",16,7,0,"y",1,1,588.07,0.66,0.83,46.11612,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,11,48.01981,"1262.jpg","2024.jpg",16,12,0,"b",1,0,1008.16,0.66,0.77,49.5355,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,12,53.01933,"2039.jpg","1127.jpg",6,56,1,"b",4,1,594.63,0.84,0.18,54.11966,1,"First Session","Sanity"
"MRI_faces_107",1,1,1,2,13,56.01963,"1114.jpg","2128.jpg",17,18,0,"y",1,1,806.31,0.64,0.64,57.33287,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,14,66.02165,"2128.jpg","2212.jpg",18,11,1,"y",1,0,833.28,0.64,0.78,67.35542,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,15,72.02267,"1216.jpg","2164.jpg",46,47,0,"y",2,1,1123.26,0.25,0.24,73.6498,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,16,75.02316,"2153.jpg","2181.jpg",7,9,1,"b",1,1,597.77,0.83,0.81,76.12339,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,17,79.02376,"1226.jpg","1017.jpg",50,48,1,"b",2,1,896.18,0.22,0.23,80.42415,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,18,84.02475,"1262.jpg","2125.jpg",16,10,0,"y",1,1,606.18,0.66,0.79,85.13326,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,19,91.02589,"2024.jpg","2181.jpg",12,9,1,"y",1,0,738.04,0.77,0.81,92.26664,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,20,96.02681,"2045.jpg","2212.jpg",15,11,1,"y",1,0,816.12,0.66,0.78,97.34398,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,21,99.02726,"1114.jpg","2153.jpg",17,7,0,"b",1,0,860.67,0.64,0.83,100.3835,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,22,105.0284,"1246.jpg","1191.jpg",54,44,0,"b",2,0,964.55,0.21,0.31,106.4834,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,23,109.0167,"2181.jpg","2125.jpg",9,10,0,"y",1,1,643.21,0.81,0.79,110.1669,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,24,121.0168,"1150.jpg","1183.jpg",51,45,0,"y",2,1,919.11,0.22,0.31,122.4338,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,25,124.0168,"1226.jpg","1145.jpg",50,49,1,"y",2,0,824.1,0.22,0.23,125.3504,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,26,127.0169,"1183.jpg","1246.jpg",45,54,1,"b",2,1,1212.04,0.31,0.21,128.7337,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,27,131.017,"2024.jpg","2015.jpg",12,8,1,"y",1,0,473.93,0.77,0.82,132.0005,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,28,137.0172,"1145.jpg","1052.jpg",49,53,0,"y",2,1,642.7,0.23,0.22,138.1676,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,29,140.0178,"2015.jpg","2128.jpg",8,18,0,"b",1,0,799.18,0.82,0.64,141.3183,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,30,149.0193,"2125.jpg","2041.jpg",10,14,1,"b",1,1,569.61,0.79,0.7,150.0864,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,31,153.02,"2015.jpg","2045.jpg",8,15,0,"y",1,1,740.93,0.82,0.66,154.2675,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,32,157.0207,"1150.jpg","1052.jpg",51,53,0,"y",2,1,734.24,0.22,0.22,158.2544,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,33,160.0211,"1191.jpg","1017.jpg",44,48,1,"b",2,1,875.81,0.31,0.23,161.4008,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,34,163.0217,"2194.jpg","1216.jpg",52,46,1,"b",2,1,674.2,0.22,0.25,164.201,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,35,173.0235,"2045.jpg","1262.jpg",15,16,1,"b",1,1,867.42,0.66,0.66,174.3905,1,"First Session","High_Value"
"MRI_faces_107",1,1,1,2,36,177.0242,"1191.jpg","1216.jpg",44,46,1,"y",2,0,1015.72,0.31,0.25,178.5412,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,37,185.0256,"1246.jpg","2164.jpg",54,47,0,"b",2,0,903.34,0.21,0.24,186.426,1,"First Session","Low_Value"
"MRI_faces_107",1,1,1,2,38,188.0262,"1226.jpg","1246.jpg",50,54,1,"y",2,0,618.75,0.22,0.21,189.1432,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,1,2.013357,"1204.jpg","2194.jpg",43,52,0,"b",2,0,1169.97,0.32,0.22,3.695103,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,2,9.012645,"1246.jpg","1183.jpg",54,45,0,"y",2,1,929.67,0.21,0.31,10.44644,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,3,22.01492,"2041.jpg","2248.jpg",14,13,0,"y",1,1,943.43,0.7,0.71,23.46545,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,4,26.01557,"1017.jpg","1191.jpg",48,44,0,"y",2,1,940.75,0.23,0.31,27.46613,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,5,31.01652,"2024.jpg","2041.jpg",12,14,1,"y",1,0,895.8,0.77,0.7,32.41701,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,6,34.01699,"2212.jpg","2153.jpg",11,7,0,"y",1,1,821.32,0.78,0.83,35.34449,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,7,39.01792,"2194.jpg","1145.jpg",52,49,1,"y",2,0,860.4,0.22,0.23,40.38505,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,8,43.01856,"2041.jpg","2153.jpg",14,7,0,"y",1,1,746.76,0.7,0.83,44.26906,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,9,52.02016,"1052.jpg","1246.jpg",53,54,1,"b",2,1,1115.17,0.22,0.21,53.63735,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,10,57.02104,"2164.jpg","1246.jpg",47,54,1,"y",2,0,742.28,0.24,0.21,58.26162,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,11,61.02169,"2128.jpg","1262.jpg",18,16,1,"y",1,0,968.6,0.64,0.66,62.49484,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,12,68.02296,"2153.jpg","2181.jpg",7,9,1,"b",1,1,629.36,0.83,0.81,69.14505,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,13,72.02373,"2194.jpg","1216.jpg",52,46,1,"y",2,0,944.59,0.22,0.25,73.46174,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,14,78.02466,"1052.jpg","1204.jpg",53,43,1,"y",2,0,745.67,0.22,0.32,79.26173,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,15,83.02555,"2248.jpg","2212.jpg",13,11,1,"b",1,1,792.77,0.71,0.78,84.31192,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,16,87.0263,"2181.jpg","2045.jpg",9,15,0,"b",1,0,638.02,0.81,0.66,88.16193,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,17,90.02674,"1191.jpg","1204.jpg",44,43,1,"b",2,1,952.62,0.31,0.32,91.47859,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,18,93.01181,"1052.jpg","1145.jpg",53,49,1,"b",2,1,744.51,0.22,0.23,94.26202,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,19,97.01193,"2153.jpg","2015.jpg",7,8,1,"b",1,1,675.4,0.83,0.82,98.1954,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,20,110.016,"1226.jpg","1246.jpg",50,54,1,"y",2,0,825.35,0.22,0.21,111.3474,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,21,114.0152,"1017.jpg","2194.jpg",48,52,0,"y",2,1,842.14,0.23,0.22,115.3648,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,22,117.0148,"1145.jpg","1226.jpg",49,50,0,"b",2,0,564.47,0.23,0.22,118.0818,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,23,122.0157,"2045.jpg","2041.jpg",15,14,1,"y",1,0,634.59,0.66,0.7,123.1493,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,24,125.0163,"1145.jpg","2164.jpg",49,47,0,"b",2,0,843.05,0.23,0.24,126.3667,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,25,129.0169,"2125.jpg","1114.jpg",10,17,1,"b",1,1,737.37,0.79,0.64,130.2626,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,26,135.018,"2164.jpg","1150.jpg",47,51,1,"y",2,0,911.29,0.24,0.22,136.4351,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,27,138.0184,"2024.jpg","2212.jpg",12,11,1,"b",1,1,615.91,0.77,0.78,139.1354,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,28,142.0191,"2212.jpg","2128.jpg",11,18,0,"b",1,0,836.19,0.78,0.64,143.3625,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,29,147.0201,"2024.jpg","1114.jpg",12,17,1,"b",1,1,613.26,0.77,0.64,148.1372,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,30,151.0207,"1192.jpg","2010.jpg",55,5,0,"y",4,1,603.61,0.18,0.85,152.1294,1,"First Session","Sanity"
"MRI_faces_107",1,1,2,1,31,163.0228,"1114.jpg","2248.jpg",17,13,0,"b",1,0,931.49,0.64,0.71,164.4566,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,32,169.0239,"1114.jpg","2153.jpg",17,7,0,"y",1,1,774.44,0.64,0.83,170.2963,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,33,172.0244,"1017.jpg","1226.jpg",48,50,0,"y",2,1,843.89,0.23,0.22,173.363,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,34,176.0251,"1145.jpg","1191.jpg",49,44,0,"x",2,NA,999000,0.23,0.31,178.0256,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,35,179.0256,"2181.jpg","2248.jpg",9,13,0,"b",1,0,604.69,0.81,0.71,180.1464,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,1,36,182.0262,"1017.jpg","2164.jpg",48,47,0,"y",2,1,591.15,0.23,0.24,183.1131,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,1,37,185.0267,"1192.jpg","2039.jpg",55,6,0,"y",4,1,477.6,0.18,0.84,185.9976,1,"First Session","Sanity"
"MRI_faces_107",1,1,2,1,38,188.0272,"2125.jpg","2015.jpg",10,8,1,"b",1,1,553.15,0.79,0.82,189.0798,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,1,2.032158,"1191.jpg","1246.jpg",44,54,1,"b",2,1,755.06,0.31,0.21,3.28267,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,2,5.032728,"2194.jpg","1246.jpg",52,54,1,"b",2,1,546.49,0.22,0.21,6.073526,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,3,8.033218,"1216.jpg","1052.jpg",46,53,0,"y",2,1,545.04,0.25,0.22,9.073506,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,4,13.03405,"2125.jpg","2041.jpg",10,14,1,"b",1,1,666.18,0.79,0.7,14.19032,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,5,18.0235,"1183.jpg","1017.jpg",45,48,1,"b",2,1,746.72,0.31,0.23,19.27376,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,6,25.02361,"1226.jpg","1150.jpg",50,51,1,"b",2,1,1336.62,0.22,0.22,26.87003,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,7,29.02366,"1204.jpg","1226.jpg",43,50,0,"y",2,1,861.59,0.32,0.22,30.39057,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,8,32.02372,"2024.jpg","2181.jpg",12,9,1,"y",1,0,801.5,0.77,0.81,33.32388,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,9,39.02384,"1262.jpg","2248.jpg",16,13,0,"y",1,1,1075.4,0.66,0.71,40.60735,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,10,43.02384,"1127.jpg","2039.jpg",56,6,0,"y",4,1,589.38,0.18,0.84,44.12297,1,"First Session","Sanity"
"MRI_faces_107",1,1,2,2,11,46.02398,"2125.jpg","1262.jpg",10,16,1,"b",1,1,595.24,0.79,0.66,47.12407,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,12,50.02397,"2015.jpg","2045.jpg",8,15,0,"b",1,0,890.25,0.82,0.66,51.42435,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,13,54.02457,"2024.jpg","2015.jpg",12,8,1,"b",1,1,768.65,0.77,0.82,55.29173,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,14,59.02554,"1262.jpg","2153.jpg",16,7,0,"y",1,1,621.69,0.66,0.83,60.14251,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,15,63.02619,"2015.jpg","2128.jpg",8,18,0,"b",1,0,906.04,0.82,0.64,64.42661,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,16,67.02692,"2212.jpg","2125.jpg",11,10,0,"y",1,1,583.31,0.78,0.79,68.11058,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,17,70.02746,"1127.jpg","2010.jpg",56,5,0,"y",4,1,1048.77,0.18,0.85,71.57783,1,"First Session","Sanity"
"MRI_faces_107",1,1,2,2,18,80.0291,"2015.jpg","2248.jpg",8,13,0,"y",1,1,742.12,0.82,0.71,81.27446,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,19,84.02989,"1262.jpg","2024.jpg",16,12,0,"y",1,1,799.34,0.66,0.77,85.33032,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,20,87.03034,"2125.jpg","2181.jpg",10,9,1,"b",1,1,607.89,0.79,0.81,88.14141,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,21,90.03092,"2181.jpg","2128.jpg",9,18,0,"y",1,1,802.3,0.81,0.64,91.33129,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,22,94.03157,"1183.jpg","1216.jpg",45,46,1,"y",2,0,661.64,0.31,0.25,95.19152,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,23,100.0326,"1150.jpg","1052.jpg",51,53,0,"y",2,1,1071.58,0.22,0.22,101.5998,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,24,103.0331,"1191.jpg","1216.jpg",44,46,1,"y",2,0,1059.14,0.31,0.25,104.5915,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,25,106.0248,"1262.jpg","2045.jpg",16,15,0,"y",1,1,565.45,0.66,0.66,107.0917,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,26,110.0248,"1183.jpg","1145.jpg",45,49,1,"b",2,1,1123.38,0.31,0.23,111.6516,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,27,113.0248,"2194.jpg","1150.jpg",52,51,1,"y",2,0,779.4,0.22,0.22,114.3084,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,28,116.0248,"1017.jpg","1052.jpg",48,53,0,"b",2,0,1206.38,0.23,0.22,117.7358,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,29,130.0251,"1150.jpg","1191.jpg",51,44,0,"y",2,1,743.16,0.22,0.31,131.2751,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,30,140.0252,"2041.jpg","2128.jpg",14,18,0,"y",1,1,693.07,0.7,0.64,141.2253,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,31,146.0252,"1226.jpg","1216.jpg",50,46,1,"y",2,0,607,0.22,0.25,147.1251,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,32,150.0254,"1183.jpg","1150.jpg",45,51,1,"b",2,1,983.86,0.31,0.22,151.5089,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,33,156.0258,"1216.jpg","2164.jpg",46,47,0,"y",2,1,783.43,0.25,0.24,157.3096,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,34,160.0264,"1114.jpg","2128.jpg",17,18,0,"y",1,1,890.82,0.64,0.64,161.4102,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,35,166.0274,"2164.jpg","1204.jpg",47,43,1,"b",2,1,739.79,0.24,0.32,167.2613,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,36,178.0295,"1183.jpg","1204.jpg",45,43,1,"y",2,0,787.71,0.31,0.32,179.3132,1,"First Session","Low_Value"
"MRI_faces_107",1,1,2,2,37,181.03,"2045.jpg","1114.jpg",15,17,1,"b",1,1,450.2,0.66,0.64,181.9803,1,"First Session","High_Value"
"MRI_faces_107",1,1,2,2,38,188.0313,"2045.jpg","2212.jpg",15,11,1,"y",1,0,974.91,0.66,0.78,189.4983,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,1,2.025525,"2094.jpg","1027.jpg",12,11,0,"y",1,1,888.21,0.71,0.72,3.415008,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,2,5.025559,"2194.jpg","1146.jpg",49,50,1,"b",2,1,856.21,0.31,0.31,6.381048,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,3,8.025576,"1114.jpg","1013.jpg",17,7,1,"b",1,1,1127.19,0.62,0.76,9.648293,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,4,13.02565,"2058.jpg","2194.jpg",53,49,0,"y",2,1,1201.1,0.29,0.31,14.72602,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,5,18.02574,"1216.jpg","1146.jpg",43,50,1,"b",2,1,1260,0.37,0.31,19.78343,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,6,25.02585,"2118.jpg","2094.jpg",14,12,1,"b",1,1,1368.91,0.63,0.71,26.89264,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,7,29.02593,"2043.jpg","1246.jpg",48,45,1,"x",2,NA,999000,0.32,0.34,31.02606,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,8,32.02603,"1073.jpg","1027.jpg",15,11,0,"y",1,1,1133.73,0.62,0.72,33.65958,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,9,39.02613,"2155.jpg","2043.jpg",47,48,0,"b",2,0,1023.62,0.34,0.32,40.54289,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,10,43.0262,"2118.jpg","1017.jpg",14,18,1,"b",1,1,1105.57,0.63,0.6,44.62626,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,11,46.02625,"2229.jpg","1114.jpg",13,17,0,"y",1,1,1271.51,0.69,0.62,47.79308,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,12,50.02628,"2058.jpg","2053.jpg",53,51,0,"y",2,1,1180.47,0.29,0.3,51.70566,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,13,54.02639,"2125.jpg","1017.jpg",8,18,1,"b",1,1,805.4,0.74,0.6,55.32646,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,14,59.02637,"1246.jpg","2053.jpg",45,51,0,"b",2,0,1109.4,0.34,0.3,60.62654,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,15,63.02643,"2229.jpg","1019.jpg",13,9,0,"y",1,1,1219.31,0.69,0.73,64.7433,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,16,67.02647,"2043.jpg","2128.jpg",48,44,1,"b",2,1,1036.3,0.32,0.34,68.55994,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,17,70.02655,"1052.jpg","2063.jpg",56,5,0,"y",4,1,1144.19,0.24,0.81,71.66011,1,"First Session","Sanity"
"MRI_faces_108",1,2,1,1,18,80.02727,"1013.jpg","2125.jpg",7,8,0,"y",1,1,796.51,0.76,0.74,81.31099,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,19,84.02791,"1035.jpg","2063.jpg",55,5,0,"y",4,1,1265.85,0.24,0.81,85.77837,1,"First Session","Sanity"
"MRI_faces_108",1,2,1,1,20,87.02675,"2149.jpg","1146.jpg",54,50,1,"b",2,1,924.02,0.26,0.31,88.4455,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,21,90.02684,"1114.jpg","2153.jpg",17,10,1,"b",1,1,1142.93,0.62,0.72,91.66273,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,22,94.02686,"2155.jpg","2194.jpg",47,49,0,"y",2,1,1179.89,0.34,0.31,95.69675,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,23,100.027,"1173.jpg","1146.jpg",46,50,1,"b",2,1,1169.72,0.34,0.31,101.6937,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,24,103.027,"2043.jpg","1183.jpg",48,52,1,"b",2,1,1011.74,0.32,0.3,104.5316,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,25,106.0271,"1007.jpg","2153.jpg",16,10,1,"b",1,1,1418.67,0.62,0.72,107.9438,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,26,110.0271,"1173.jpg","2155.jpg",46,47,1,"b",2,1,1212.68,0.34,0.34,111.7328,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,27,113.0163,"2118.jpg","2229.jpg",14,13,1,"b",1,1,854.5,0.63,0.69,114.3773,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,28,116.0168,"2229.jpg","2125.jpg",13,8,0,"y",1,1,1124.96,0.69,0.74,117.6507,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,29,130.0273,"2229.jpg","1027.jpg",13,11,0,"y",1,1,1306.39,0.69,0.72,131.8275,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,30,140.0275,"2058.jpg","2043.jpg",53,48,0,"x",2,NA,999000,0.29,0.32,142.0278,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,31,146.0276,"2155.jpg","2149.jpg",47,54,0,"b",2,0,996.16,0.34,0.26,147.5224,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,32,150.0276,"2155.jpg","2053.jpg",47,51,0,"y",2,1,1158.14,0.34,0.3,151.6779,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,33,156.0278,"2125.jpg","1073.jpg",8,15,1,"b",1,1,1075.97,0.74,0.62,157.5947,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,34,160.0278,"2058.jpg","2149.jpg",53,54,0,"y",2,1,1100.97,0.29,0.26,161.6281,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,1,35,166.0278,"2118.jpg","2153.jpg",14,10,1,"b",1,1,1103.93,0.63,0.72,167.6281,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,36,178.028,"2118.jpg","1073.jpg",14,15,1,"b",1,1,1001.74,0.63,0.62,179.5282,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,37,181.0112,"2153.jpg","2125.jpg",10,8,0,"y",1,1,1017.53,0.72,0.74,182.5453,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,1,38,188.0313,"1216.jpg","2155.jpg",43,47,1,"b",2,1,983.41,0.37,0.34,189.4964,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,2,1,2.015091,"2153.jpg","1019.jpg",10,9,0,"y",1,1,1074.54,0.72,0.73,3.597425,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,2,2,6.015194,"1019.jpg","2094.jpg",9,12,1,"b",1,1,791.43,0.73,0.71,7.298658,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,2,3,13.01526,"1146.jpg","2043.jpg",50,48,0,"b",2,0,1437.37,0.31,0.32,14.94879,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,2,4,16.0154,"2058.jpg","1173.jpg",53,46,0,"y",2,1,1131.24,0.29,0.34,17.64886,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,2,5,21.01597,"2128.jpg","2053.jpg",44,51,0,"y",2,1,1094.65,0.34,0.3,22.61646,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,2,6,31.01777,"1073.jpg","1007.jpg",15,16,0,"b",1,0,1265.84,0.62,0.62,32.78491,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,2,7,34.01987,"1246.jpg","1173.jpg",45,46,0,"y",2,1,1160.73,0.34,0.34,35.66869,1,"First Session","Low_Value"
"MRI_faces_108",1,2,1,2,8,37.01877,"1013.jpg","1019.jpg",7,9,0,"x",1,NA,999000,0.76,0.73,39.01932,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,2,9,46.02034,"1007.jpg","2229.jpg",16,13,1,"y",1,0,1018.27,0.62,0.69,47.53756,1,"First Session","High_Value"
"MRI_faces_108",1,2,1,2,10,49.02094,"1013.jpg","1027.jpg",7,11,0,"y",1,1,913.67,0.76,0.72,50.43267,1,"First Session","High_Value"
